Unnamed: 0,im,L,k,MSE,SNR,PSNR
0,airplane_256,0,0,0.0,inf,inf
1,airplane_256,0,1,0.0,inf,inf
2,airplane_256,0,2,0.0,inf,inf
3,airplane_256,0,3,0.0,inf,inf
4,airplane_256,0,4,0.0,inf,inf
5,airplane_256,8,0,1.4477691650390625,80.26051580400713,46.52381038192825
6,airplane_256,8,1,1.715850830078125,67.72074699866607,45.78600831719959
7,airplane_256,8,2,1.3486480712890625,86.15939356225604,46.83181725234021
8,airplane_256,8,3,1.3831787109375,84.00845026917307,46.72202064952479
9,airplane_256,8,4,1.3170013427734375,88.22975055323192,46.93494143112811
10,airplane_256,16,0,1.668212890625,69.6545990048295,45.90828888112998
11,airplane_256,16,1,1.3489532470703125,86.13990158927662,46.83083463005669
12,airplane_256,16,2,2.068878173828125,56.16507604029915,44.97345442938728
13,airplane_256,16,3,2.0099029541015625,57.81308978826459,45.09905272360688
14,airplane_256,16,4,1.927764892578125,60.27638556887081,45.28026293999264
15,airplane_256,24,0,2.12322998046875,54.72732630005462,44.86083322971788
16,airplane_256,24,1,2.523651123046875,46.04388415260898,44.11051044292678
17,airplane_256,24,2,1.752532958984375,66.30328939349087,45.694141665998586
18,airplane_256,24,3,2.34930419921875,49.46089995063781,44.42141105908746
19,airplane_256,24,4,1.9366912841796875,59.99856605973701,45.26019962793397
20,airplane_256,32,0,2.33648681640625,49.732230088033226,44.44517026001124
21,airplane_256,32,1,2.0523681640625,56.61688871706418,45.00825091524213
22,airplane_256,32,2,3.477020263671875,33.41904594725062,42.71873139159276
23,airplane_256,32,3,2.47454833984375,46.957538909306166,44.195844187755576
24,airplane_256,32,4,2.77825927734375,41.82428216788594,43.69307587621368
25,airplane_256,40,0,2.6380615234375,44.04700152700014,43.917954411595176
26,airplane_256,40,1,2.8713836669921875,40.46784178893501,43.54989135168641
27,airplane_256,40,2,3.1570281982421875,36.8063547914683,43.13801899885959
28,airplane_256,40,3,3.3182525634765625,35.01803968454694,42.92170922292958
29,airplane_256,40,4,2.6375885009765625,44.0549008718189,43.91873320110624
30,airplane_256,48,0,3.5716705322265625,32.53343187808932,42.60208970179743
31,airplane_256,48,1,3.609222412109375,32.19494026228787,42.55666715334981
32,airplane_256,48,2,3.4221649169921875,33.9547341433508,42.78779426143871
33,airplane_256,48,3,3.0846710205078125,37.66972204771539,43.23871507440817
34,airplane_256,48,4,3.074127197265625,37.79892388790168,43.25358527656132
35,airplane_256,56,0,2.9501190185546875,39.38780070239321,43.4324082351386
36,airplane_256,56,1,3.60174560546875,32.26177322872007,42.56567325910987
37,airplane_256,56,2,3.423614501953125,33.94035744529126,42.78595503548512
38,airplane_256,56,3,3.741531372070313,31.05645480312392,42.40030969812157
39,airplane_256,56,4,3.5186004638671875,33.0241245473666,42.667104052543145
40,airplane_256,64,0,3.480697631835937,33.3837386184796,42.71414063101788
41,airplane_256,64,1,4.0501708984375,28.689826396214475,42.05607012052631
42,airplane_256,64,2,3.1177215576171875,37.27039050914483,43.19243034938162
43,airplane_256,64,3,3.981781005859375,29.18259436673692,42.1300299030013
44,airplane_256,64,4,3.4533843994140625,33.64777462100291,42.74835438106998
45,airplane_256,72,0,3.391143798828125,34.26534138461677,42.827341547779845
46,airplane_256,72,1,4.104248046875,28.3118122062935,41.99846760680885
47,airplane_256,72,2,3.255950927734375,35.68809927735236,43.004025100975454
48,airplane_256,72,3,3.6310882568359375,32.00106737488812,42.53043555912325
49,airplane_256,72,4,4.30682373046875,26.98013831611468,41.78923263530967
50,airplane_256,80,0,3.766937255859375,30.84699639486369,42.37091974447755
51,airplane_256,80,1,4.0828399658203125,28.460263180515224,42.02118003556538
52,airplane_256,80,2,4.43310546875,26.211580295186696,41.66372297073367
53,airplane_256,80,3,4.27685546875,27.16919026144537,41.81955786829226
54,airplane_256,80,4,3.917327880859375,29.66274549519721,42.20090437293375
55,airplane_256,88,0,3.9066314697265625,29.743962503661752,42.21277916680005
56,airplane_256,88,1,4.18255615234375,27.78174296262787,41.91638580632322
57,airplane_256,88,2,4.95880126953125,23.432820481260386,41.17703657149373
58,airplane_256,88,3,3.31494140625,35.05301774930034,42.92604504497312
59,airplane_256,88,4,3.8099517822265625,30.498732423134378,42.32160881477184
60,airplane_256,96,0,4.0257568359375,28.86381485187544,42.08232821810519
61,airplane_256,96,1,4.527587890625,25.66459288217849,41.57213471171056
62,airplane_256,96,2,4.20623779296875,27.62532830298193,41.891865396752536
63,airplane_256,96,3,4.623092651367188,25.13440865538536,41.48147763649966
64,airplane_256,96,4,4.593276977539063,25.297560003321983,41.50957726425389
65,airplane_256,104,0,3.98809814453125,29.136369201573284,42.123145233888046
66,airplane_256,104,1,3.622222900390625,32.079389685996645,42.54105188928777
67,airplane_256,104,2,4.720611572265625,24.61517923521996,41.390820941714026
68,airplane_256,104,3,5.757614135742188,20.18174494011889,40.52837804933907
69,airplane_256,104,4,4.466323852539063,26.016631079072788,41.63130150356544
70,airplane_256,112,0,4.84716796875,23.972492948524227,41.275922912921885
71,airplane_256,112,1,4.6083831787109375,25.214635034683702,41.49531778152167
72,airplane_256,112,2,3.8182525634765625,30.43242897619419,42.31215708864629
73,airplane_256,112,3,3.893524169921875,29.844093648840364,42.22737485847272
74,airplane_256,112,4,4.865646362304688,23.88145197961584,41.25939819873764
75,airplane_256,120,0,4.7094573974609375,24.67347937234115,41.40109488317207
76,airplane_256,120,1,4.841278076171875,24.001657852104465,41.28120332249209
77,airplane_256,120,2,4.99505615234375,23.262741480223365,41.145399861205306
78,airplane_256,120,3,4.922760009765625,23.604380412748203,41.20871696936519
79,airplane_256,120,4,4.949020385742188,23.479131402637364,41.18561118130282
80,airplane_256,128,0,5.283660888671875,21.99208132382245,40.90145424541728
81,airplane_256,128,1,5.519439697265625,21.05262604983938,40.71185368054724
82,airplane_256,128,2,5.377655029296875,21.60768947024941,40.82487421604287
83,airplane_256,128,3,4.7480010986328125,24.47318303793807,41.365695500946
84,airplane_256,128,4,5.278488159179688,22.013632776478545,40.90570809194844
0,arctichare_256,0,0,0.0,inf,inf
1,arctichare_256,0,1,0.0,inf,inf
2,arctichare_256,0,2,0.0,inf,inf
3,arctichare_256,0,3,0.0,inf,inf
4,arctichare_256,0,4,0.0,inf,inf
5,arctichare_256,8,0,1.388519287109375,45.75636827183015,46.70528444209075
6,arctichare_256,8,1,0.87353515625,72.7315888764673,48.7179997260433
7,arctichare_256,8,2,1.134033203125,56.0244617868676,47.58454590506024
8,arctichare_256,8,3,1.200714111328125,52.91317829457364,47.33640746181593
9,arctichare_256,8,4,1.1705780029296875,54.2754089812944,47.44680002114876
10,arctichare_256,16,0,1.5922393798828125,39.90204026871364,46.11072000012157
11,arctichare_256,16,1,1.2821502685546875,49.552381972461234,47.05141433204879
12,arctichare_256,16,2,1.778076171875,35.73165247837429,45.63129998881414
13,arctichare_256,16,3,1.385833740234375,45.84503754596904,46.713692301807896
14,arctichare_256,16,4,1.7287750244140625,36.75064653079958,45.75341881193041
15,arctichare_256,24,0,1.7308349609375,36.706908103533394,45.74824701988038
16,arctichare_256,24,1,2.32049560546875,27.379323496146664,44.47499610574607
17,arctichare_256,24,2,1.84844970703125,34.37128941720324,45.46272722164326
18,arctichare_256,24,3,1.2428131103515625,51.120799518717234,47.18674534917652
19,arctichare_256,24,4,1.9650421142578125,32.3319278464991,45.19708498373369
20,arctichare_256,32,0,1.5025482177734375,42.28390084390328,46.36251943170218
21,arctichare_256,32,1,1.9512176513671875,32.561000977517104,45.227746447713926
22,arctichare_256,32,2,2.0230712890625,31.40452844988837,45.07069174142106
23,arctichare_256,32,3,2.238265991210937,28.38518750809547,44.63168664890559
